true_label,predicted_label,confidence
0,0,1.959899798009701e-08
0,0,2.047339542343707e-08
0,0,3.4776164153232925e-12
0,0,1.470510102574707e-10
0,0,0.48680463433265686
0,0,8.705838990863413e-05
0,0,3.0808266094500825e-12
0,0,1.167339118003004e-17
0,0,1.0290997124684509e-05
0,0,3.6961094185272714e-09
0,0,8.160016662372982e-09
0,0,4.524789801507723e-06
0,0,2.3128083649626152e-12
1,0,0.41920650005340576
0,0,0.4232199192047119
0,0,5.792877570860722e-13
0,0,0.005951957777142525
0,0,6.306106570264092e-06
0,0,1.1031493683926816e-27
0,0,0.026797635480761528
1,0,0.4821546673774719
0,0,0.002013643505051732
0,0,1.3642836860228158e-10
0,0,4.804537212521609e-08
0,0,1.2980077372048981e-05
0,0,0.0004092774470336735
0,0,9.10582504020728e-18
0,0,8.597039096239212e-13
0,0,0.007404769770801067
0,0,3.353206672591564e-19
0,0,5.057056572880438e-23
1,0,0.49334511160850525
0,0,1.7149089817088458e-23
0,0,8.422346379570027e-18
0,0,1.3882845610949102e-13
0,0,4.255159248778881e-29
0,0,8.21723873840885e-14
0,0,3.0377225257796625e-13
0,0,0.00023393968876916915
0,0,4.357935887155939e-11
0,0,5.2593532691913233e-14
0,0,0.483198881149292
0,0,9.4606176941823e-18
0,0,1.4548943752071354e-19
0,0,0.0032116598449647427
0,0,2.329077197771312e-08
0,0,1.9463973103517443e-25
0,0,9.80662336905914e-23
0,0,7.424951604662056e-07
1,0,0.22932188212871552
0,0,3.121801000816049e-06
0,0,0.14472943544387817
0,0,8.651576735563531e-15
0,0,0.0167018361389637
0,0,2.784471919442551e-25
0,1,0.5074817538261414
0,0,8.069078970308064e-23
1,1,0.5043697357177734
0,0,8.083641533929153e-10
0,0,7.788084133153461e-08
0,0,1.7758403254852784e-12
0,0,9.720399418711168e-08
0,0,8.560831237187981e-16
0,0,6.3870308456654316e-18
0,0,1.9571403485734342e-18
0,0,3.8337893650724e-14
0,0,4.690597411351194e-13
0,0,5.913371181609506e-11
0,0,2.8075812153279677e-20
0,0,0.010774850845336914
0,0,1.8176716166539065e-32
0,0,2.8403271217208176e-14
0,0,0.494846910238266
0,0,3.270553028026464e-16
0,0,1.8345895549248814e-12
0,0,9.385899866933256e-22
0,0,3.37840280924262e-12
0,0,0.012424352578818798
0,0,2.517757356768069e-11
0,0,1.5627132597728632e-05
0,0,2.8719703095703153e-06
0,0,1.8056618259704253e-30
0,1,0.5082429647445679
1,1,0.5059397220611572
0,0,0.10162241756916046
0,0,0.009840322658419609
0,0,0.0004176187503617257
0,0,2.7771611712523736e-05
0,0,4.3153644546656267e-10
0,0,0.009048249572515488
0,0,2.9172859285608865e-05
0,0,2.9088025144119456e-07
0,0,7.316796946099657e-09
0,0,1.4140880832411748e-31
0,1,0.507617175579071
0,0,2.484141425895814e-08
0,0,9.530393072054721e-06
0,0,0.4631214141845703
1,1,0.5073283910751343
1,1,0.5070996284484863
0,0,1.3182049503318555e-17
0,0,4.3278036173433065e-05
0,0,0.4912472367286682
0,0,7.853873107421805e-11
0,0,9.275290979867091e-19
1,0,0.48638954758644104
0,0,1.3580325685325079e-05
1,1,0.5096731185913086
0,0,1.826915081437619e-07
0,0,1.1027437096799986e-07
0,0,2.5170697526277763e-08
0,0,9.128971450306222e-14
0,0,2.617628160805907e-05
0,0,0.0033208110835403204
0,0,4.543119658251271e-09
0,0,2.2233997281999904e-24
0,0,7.851634222788562e-07
0,0,0.10464055836200714
0,0,2.3355444595434736e-20
0,0,7.330463682895735e-15
0,0,5.595086616239087e-09
0,0,1.1665721557155284e-12
0,0,1.491760924857144e-12
0,0,1.0978744456472728e-23
0,0,7.807342491046078e-16
0,0,3.9192525489366797e-17
0,0,0.0005919139948673546
0,0,9.053403482539579e-05
0,0,2.9555084182004266e-32
0,0,8.911558069257808e-08
0,0,1.6161719074148095e-08
0,1,0.5031090974807739
0,0,0.046196430921554565
0,0,1.250994750498502e-13
0,0,3.993385483402889e-12
0,0,3.6666167324561627e-10
0,0,1.2607477799578687e-22
0,0,2.3042747912417675e-31
0,0,3.9780427840696575e-09
0,0,2.70215366526827e-07
0,0,1.7752334047216323e-09
0,0,2.1992400034333975e-13
0,0,1.2217668654557201e-08
0,0,1.0365035219006558e-10
0,0,1.5217964912073025e-30
0,0,5.8345225865458435e-18
0,0,5.065634869037827e-13
0,0,4.2637999797534576e-08
0,0,6.964992735447595e-06
0,0,1.023710069603112e-06
0,0,5.829060151230081e-11
0,0,0.2381843775510788
0,0,5.940670401326804e-23
0,0,0.056160442531108856
0,0,1.4334240310562643e-14
1,1,0.5052089691162109
0,0,0.033126939088106155
0,0,4.879853321426708e-08
0,0,4.1419642116125033e-07
0,0,1.309162599616338e-20
0,0,2.445913046753012e-12
0,0,0.33297091722488403
1,0,0.04609396681189537
0,0,7.944584012875566e-08
0,0,1.3434851666645187e-19
0,0,0.10875561833381653
1,1,0.5047852993011475
0,0,2.472075410450069e-34
0,0,3.656317915101681e-09
0,0,9.970418282233651e-21
0,1,0.5047852993011475
0,0,2.906497395525748e-21
0,0,1.5020188722801024e-24
1,0,0.44188228249549866
0,0,0.00029986354638822377
0,0,1.4193979108387267e-12
1,0,0.4578173756599426
0,0,0.01007617637515068
0,0,2.6871115670567235e-14
0,0,1.2097386403823751e-20
0,0,2.412431962094813e-13
0,0,0.0007971737650223076
0,0,1.6013174944026765e-12
0,0,4.834573337575421e-05
0,0,3.031866650154261e-19
0,0,9.473574702489884e-12
0,0,1.0256851055601146e-05
1,1,0.5047852993011475
0,0,2.053844095282448e-19
0,1,0.5064177513122559
0,0,1.8415768465729343e-08
0,0,0.0
0,0,2.2191072783252564e-28
0,0,3.035425730213426e-11
0,0,6.872353706076362e-13
0,0,2.4188730662899616e-07
0,0,0.015896787866950035
0,0,0.36151835322380066
0,0,0.0164833664894104
0,0,9.857737014665535e-17
0,0,1.0228732791328632e-11
0,0,6.262876246959081e-17
0,0,4.3952716980548976e-16
0,0,0.0006317009683698416
0,0,6.496060578342622e-09
0,0,1.341353074349027e-14
0,0,1.339956609253514e-22
0,0,1.645945613961905e-13
0,0,1.6601692241462597e-16
0,0,1.1630158670312465e-30
0,0,8.094637326150778e-15
0,0,2.0383009636368253e-22
0,0,0.48360300064086914
0,0,2.1634032275977685e-23
1,0,0.4886418879032135
0,0,4.586284831020748e-06
0,0,8.956812613640508e-13
0,0,3.40547971766636e-11
0,0,5.7091442613455e-06
0,0,0.00032488344004377723
0,0,8.428374236599603e-14
1,1,0.5028167963027954
0,0,8.576446818966206e-18
0,1,0.5047852993011475
0,0,5.112782197613797e-09
1,0,0.23173736035823822
0,0,4.673142655065021e-07
0,0,6.03169962220486e-28
0,0,0.4369286596775055
0,0,3.9914620249720475e-18
0,0,2.3670381779083982e-05
0,0,1.601787929725318e-12
0,0,7.06797948168969e-07
0,0,0.0003263586258981377
0,0,0.002354397438466549
0,1,0.5047852993011475
0,0,0.003200387815013528
0,0,1.2444904191719475e-17
0,0,2.329077197771312e-08
0,0,1.3524290518678695e-16
0,0,8.01010126283419e-12
0,0,1.968290197496003e-09
0,0,7.307197381900554e-14
0,0,2.8748855095723866e-27
0,0,0.0030995465349406004
0,0,3.7932790064587607e-07
0,0,1.2007070893105265e-08
1,0,0.4962341785430908
0,0,2.616391176927862e-15
0,0,9.757444953859271e-30
1,0,0.3604009747505188
0,0,3.6901007920041447e-28
0,0,3.819682646880959e-24
0,0,1.6124699759346753e-32
1,0,0.49744510650634766
1,1,0.5047852993011475
0,0,1.2158377866286736e-25
0,0,1.753237391470871e-27
0,0,0.4444276988506317
0,0,0.4250214099884033
0,0,6.528065865651911e-10
0,0,1.2153859050140577e-21
0,1,0.5070866942405701
0,0,0.4020210802555084
0,0,2.2861645021521326e-08
0,0,3.1112192822035922e-09
0,0,2.5645625014347924e-15
0,0,0.00972018763422966
0,0,0.44525110721588135
0,0,0.0023413472808897495
0,0,2.1830097340805148e-15
1,0,0.44843611121177673
0,0,0.004155898466706276
0,0,7.654813430115953e-17
0,0,9.460581298235347e-18
0,0,5.692033937521046e-07
0,0,0.0
1,1,0.502495288848877
0,1,0.5047852993011475
0,0,1.3579407563690804e-11
0,0,4.1384311771253124e-05
0,0,1.1767664750625406e-13
0,0,1.6246716540990747e-06
1,0,0.27956902980804443
0,0,1.835666444094386e-05
0,0,1.2419196226964857e-10
0,0,7.622423064913494e-14
0,0,3.321410474366388e-16
0,0,2.27154168276461e-20
0,0,1.4353636069689927e-18
0,0,0.005365006159991026
0,0,0.00861041247844696
0,0,1.7161867154942503e-21
0,0,9.565590920571371e-20
0,0,2.753893810247673e-30
0,0,1.292860218882197e-07
0,0,1.4297403297672807e-18
0,0,3.061446427854268e-14
0,0,2.818425492989718e-08
0,0,0.0003127404779661447
0,0,3.2000907214478266e-27
0,0,0.11461593955755234
0,0,4.124737678006419e-33
1,1,0.5054363012313843
0,0,2.0968418399799432e-16
0,0,3.289549351231241e-14
0,0,2.0491615877553902e-14
0,0,8.333595690107375e-18
0,0,0.001333005609922111
1,0,0.43101879954338074
0,0,1.2167944601174265e-16
0,0,0.345269113779068
0,0,5.4597137932432815e-05
0,0,6.678331487819378e-07
0,0,0.0
0,0,3.329674047331671e-13
0,0,0.05125657469034195
0,0,1.2589713527751975e-27
0,0,0.0
0,0,0.465178519487381
0,0,8.953353398846557e-15
0,0,1.570902094032436e-20
0,0,7.229501193251053e-07
0,0,4.6850436774548143e-07
0,0,6.963431389598001e-18
0,0,0.008042315021157265
0,0,6.999674721727319e-19
0,0,2.8781925392873335e-24
0,0,9.37966067662832e-13
0,0,1.7461687411353515e-20
0,0,0.004008004907518625
0,0,2.5193618025109998e-11
0,0,1.7320149557790635e-16
1,1,0.5047852993011475
0,0,5.303975261314211e-16
0,0,8.336596522698705e-15
0,0,8.027049723455336e-23
0,0,2.0634704721068933e-28
0,0,1.7804910323881984e-11
1,0,0.49323558807373047
0,0,0.04880215600132942
0,0,0.0003575937880668789
0,0,5.809584580002472e-17
1,1,0.5047852993011475
0,0,3.5084782301630923e-11
0,0,2.893684438731725e-07
1,1,0.5138199329376221
0,1,0.5047852993011475
0,0,0.008258234709501266
0,0,6.343112209746373e-24
1,0,0.44104841351509094
0,1,0.5054854154586792
0,0,2.567832098065992e-06
0,0,8.364323730347678e-05
0,0,0.4254187047481537
0,0,4.96933035667782e-26
0,0,3.3242040444747545e-06
0,0,1.858692607865126e-22
0,0,1.15301567122153e-13
0,0,1.1138208817719139e-14
0,0,1.070885544005246e-14
0,0,0.00010503340308787301
0,0,3.6264930913710195e-21
0,0,5.369517452891159e-07
0,0,2.704939168082004e-22
1,1,0.5047852993011475
0,0,7.552975850007651e-16
0,0,7.807342491046078e-16
0,0,3.6779513911096507e-17
0,0,4.1459442148383645e-15
0,0,4.016506682802401e-09
0,0,1.802262283300839e-15
1,0,0.4909455478191376
0,0,0.0020656560081988573
0,0,3.765266048500001e-20
0,0,1.06796125663985e-20
0,0,2.3355444595434736e-20
0,1,0.5062053203582764
0,0,9.236114806299156e-08
0,0,2.3234209034392024e-15
0,0,7.199969398473645e-20
1,0,0.4668925404548645
0,0,1.7815830922418136e-17
0,0,2.7648319262413966e-29
0,0,0.12250576168298721
0,0,0.02824569307267666
0,0,8.601310420613478e-19
1,0,0.4801299571990967
0,0,0.0002280643820995465
0,0,4.559260304124372e-19
0,0,7.314321555895731e-05
0,0,8.861848060925936e-11
0,0,1.521608672394592e-10
0,0,2.6340585248187323e-36
0,0,2.2595811940279154e-12
0,0,3.1554075216426447e-13
1,0,0.39468905329704285
0,0,6.160733544407354e-14
0,0,1.814734851279809e-08
1,1,0.5069001913070679
0,0,2.3520581834325572e-20
0,0,5.27074679002898e-27
0,0,8.604131096490164e-08
0,0,0.0041767447255551815
0,0,0.0009164232760667801
1,0,0.40699565410614014
0,0,0.4896056056022644
0,0,1.4140880832411748e-31
0,0,1.1934246146383994e-14
0,0,0.4476469159126282
0,0,4.834573337575421e-05
0,0,7.314923111678695e-10
0,0,0.0004801889881491661
0,0,0.0013339092256501317
0,0,4.813535854630846e-12
0,0,9.127813386860736e-16
0,0,5.87284090124175e-18
0,0,0.005021242890506983
0,0,4.155238283852112e-15
0,0,6.249915585065935e-10
0,1,0.5047852993011475
0,1,0.505591869354248
0,0,1.3139872523382223e-10
0,0,0.09443125873804092
0,0,3.3225995630405453e-17
1,1,0.5030252933502197
0,0,3.544033827787521e-17
0,0,3.7722378522723716e-28
0,0,0.0022134112659841776
0,0,3.1703751800980705e-24
0,0,0.056160442531108856
0,0,0.0014866833807900548
0,0,2.732566883878462e-07
0,0,4.461708533078205e-25
0,0,1.1669527106780708e-12
0,0,5.3184745991275145e-34
0,0,0.009573034010827541
0,0,8.977489126222536e-17
0,0,1.0421650586067699e-05
0,0,4.522761476583353e-19
0,0,0.0016096476465463638
0,0,1.3647494796049063e-14
1,1,0.500835657119751
0,0,0.32019707560539246
0,0,2.3458662781195017e-06
0,0,1.5147310477914289e-05
0,0,2.4081121211688705e-12
0,0,5.615583776199537e-27
1,0,0.1353876292705536
0,0,3.993236987298587e-06
0,0,2.9705553456909088e-15
0,0,0.0
1,0,0.33062025904655457
0,0,1.0069476555844212e-23
0,0,0.0011061402037739754
0,0,0.0
0,0,7.465890010420272e-17
0,0,4.9211967834139614e-11
0,0,9.499276920621469e-10
0,0,1.0768555824824944e-07
0,0,7.624210707213308e-10
0,0,7.397737422535551e-32
0,0,3.6775949202096104e-20
0,0,0.4740903973579407
0,0,0.0002906068693846464
0,0,3.368744108378493e-35
0,0,2.1166906118488815e-14
0,0,2.6269031099131722e-14
0,0,3.530346684602422e-27
0,0,1.5680381916272383e-15
0,0,3.839857437638125e-17
0,0,5.136677487440483e-14
0,0,2.966865642051175e-10
0,0,0.0022503144573420286
0,0,0.465222030878067
0,0,1.997167239572314e-24
0,0,3.386107019776041e-11
0,0,0.0039010748732835054
0,0,0.0005200154264457524
0,0,2.5674396394511506e-23
0,0,0.002406655577942729
0,0,5.2365476723671853e-23
0,0,0.006291096564382315
0,0,5.66551327539958e-16
1,1,0.5047852993011475
0,0,2.4175010951421605e-11
0,0,6.401022832440428e-13
0,0,1.1282502255421413e-35
0,0,0.004443962126970291
0,0,6.441835864734458e-08
0,0,2.549920509409276e-06
0,0,0.0
0,0,7.690540951443836e-05
0,1,0.5085057020187378
0,0,1.6574367728944586e-22
0,0,0.008331569842994213
0,0,8.312325272541443e-10
0,0,9.354310215314854e-09
0,0,7.142108955645771e-36
0,0,1.5131792757737408e-27
0,0,2.8741802507284165e-22
0,0,0.0005261637270450592
0,0,0.46038398146629333
0,0,0.4982324540615082
0,0,8.291217918395682e-14
0,0,2.1166299268848832e-10
0,0,1.262186856365588e-06
0,0,1.9204385637294763e-07
0,0,0.49902087450027466
0,0,1.3961846002247258e-13
0,0,3.03865090245381e-06
0,0,0.011920812539756298
0,0,1.5415377579031803e-13
0,0,1.497581836318318e-09
0,0,0.326099157333374
0,0,1.6346606290795762e-09
0,0,5.929811668874456e-28
1,1,0.5050451755523682
0,0,1.7019250017406773e-25
0,0,0.00023324391804635525
0,0,7.3136154910002915e-09
0,0,5.529531790671172e-06
0,0,2.1645914785040077e-06
0,0,3.802452872968959e-14
0,0,0.0
0,0,0.001673574442975223
0,0,2.140178099037344e-19
0,0,5.207440700871757e-09
0,0,0.0
0,0,1.5614305084454827e-05
0,0,1.492919736447308e-23
0,0,9.710094062143071e-09
0,0,3.107621182607545e-08
0,0,0.04860842972993851
0,0,9.354572672037875e-10
0,0,1.6583936914699171e-12
1,0,0.15941457450389862
0,0,3.566516441129535e-34
0,0,0.0005975064705125988
0,0,2.956003806826071e-25
1,0,0.4892646074295044
0,0,3.5376301887879436e-10
0,0,6.341217613226036e-06
0,0,8.967739745235903e-12
0,0,2.259541295387968e-13
0,0,7.697953993192683e-23
0,0,2.505781693251663e-10
0,0,0.0004130088782403618
0,0,2.2733256628271192e-05
0,0,0.013488239608705044
0,0,2.768136830866297e-09
0,0,0.37741607427597046
0,0,4.3297975082156415e-27
0,0,1.917004333051864e-09
0,0,5.305596949781029e-30
0,0,2.2985073400150213e-08
0,0,3.132804806682543e-07
0,0,0.0012049478245899081
0,0,3.2806505077906823e-15
0,0,9.927821182465846e-16
0,0,6.942478194105206e-06
0,0,3.6056987937627127e-06
0,0,0.00017424950783606619
0,0,9.7646468943504e-19
0,0,6.389780082827201e-07
0,0,1.2054222064961095e-09
0,0,0.0913422703742981
0,0,3.644852652253403e-15
0,0,1.7465857808929286e-06
0,0,0.002368185669183731
0,0,2.8394415724913857e-12
0,0,2.6112112472276294e-11
0,0,3.517736450720056e-20
1,0,0.484310507774353
0,0,1.947476221175748e-06
0,0,8.457483090751339e-06
0,0,5.2406241899810054e-23
1,0,0.4642300605773926
0,0,0.006700326222926378
0,0,0.0005000085802748799
0,0,1.9527098638331273e-34
0,0,8.262152927781783e-18
0,0,1.078137027315433e-28
0,0,1.178526385063204e-15
0,0,0.005061530973762274
0,0,0.007379763759672642
0,0,6.259837144029531e-19
0,0,2.807108785418677e-07
0,0,0.012874261476099491
0,0,4.0465412054144223e-13
0,0,7.406475606430707e-13
0,0,0.00013929561828263104
0,0,1.0229422143345607e-21
0,0,0.03081725724041462
0,0,4.871335477218963e-07
1,0,0.4613547623157501
0,0,6.757742694422919e-14
0,0,1.8113797128904707e-09
0,0,2.0900148338344124e-15
0,0,6.159100464885048e-14
0,0,0.49821364879608154
0,0,9.414979103894439e-06
0,0,3.4675303281522145e-15
1,1,0.5072601437568665
0,0,7.145111759199185e-12
0,0,1.1459279448899906e-05
1,0,0.39226990938186646
0,0,1.554721605184557e-21
0,0,3.656317915101681e-09
0,0,6.62783933638722e-12
0,0,0.011110151186585426
0,0,2.047834124496717e-09
0,0,0.00025607453426346183
0,0,1.5409541698208074e-11
0,0,3.2330971667243746e-12
0,0,4.256252413518834e-19
0,0,1.0410019513074076e-06
0,0,0.02924448996782303
0,0,9.599951908967341e-07
0,0,1.85681799796944e-11
0,0,3.712687046686369e-08
0,0,1.528236339254363e-06
0,0,1.0125185413753694e-36
0,0,5.471779118693121e-08
0,0,1.0065977417770045e-16
0,0,5.823051196784945e-06
0,0,2.4454334583923426e-15
0,0,1.3022229309107687e-22
0,0,3.032137465197593e-05
0,0,3.4500729384490114e-08
0,0,9.989220144416763e-14
0,0,1.7205521729568574e-10
0,0,7.056245549554078e-26
0,0,2.89186400520558e-11
0,0,9.304527678617778e-19
0,0,6.543163181049749e-06
0,0,1.8197798823393896e-10
0,0,0.0
0,0,2.2747769092950013e-27
0,1,0.5047852993011475
0,0,2.4409914090028906e-08
0,0,9.523527698060159e-15
0,0,2.6348847149276766e-12
1,0,0.4990067183971405
0,0,0.40809521079063416
0,0,0.00012092285032849759
0,0,1.2075334952110663e-22
0,0,1.6365019324598925e-16
0,0,3.5141664578297593e-10
1,0,0.43353381752967834
0,0,3.195095632690936e-05
0,0,0.023108165711164474
0,0,5.064620426381295e-17
0,0,2.1070016560751238e-15
0,0,0.020028622820973396
0,0,2.919491992589824e-18
0,0,7.1974579074485234e-12
0,0,2.5970979301451566e-24
0,0,7.864248800615314e-06
0,0,3.3853147304370555e-25
0,0,4.2786631172642504e-29
0,0,0.00010481828212505206
0,0,3.4293986921063446e-13
0,0,8.757415945814486e-19
0,0,5.22049742844588e-13
0,0,1.0275606857011549e-22
1,0,0.48241719603538513
0,0,6.193914146024326e-07
0,0,3.1601600767316995e-06
0,0,1.2432030516151826e-08
0,0,1.769406310359045e-08
0,0,1.750238993736275e-06
0,0,0.4274865686893463
0,0,1.922197583326124e-07
0,0,6.197118374018373e-09
0,0,1.2474834895004093e-19
0,0,2.213253310401342e-06
0,0,3.263072867465411e-10
0,0,1.0565009384795087e-30
0,0,5.944154673684365e-14
0,0,1.4587572052701815e-18
0,0,1.433885649104738e-11
0,0,0.4558325707912445
0,0,0.4416220784187317
0,0,0.45693495869636536
0,0,5.349601512640023e-13
0,0,7.477800600952378e-10
0,0,0.0009092027903534472
0,0,1.3658123862114735e-05
0,0,2.4499040573999764e-09
0,0,3.9673617174698986e-15
0,0,0.0015048041241243482
0,0,3.525063609164447e-24
0,0,2.0559140378218414e-26
0,0,1.723538439789632e-13
0,0,6.553697264324147e-35
0,0,0.3683730363845825
0,0,2.142658331649727e-06
0,0,0.39355337619781494
0,0,1.2915023690185617e-15
0,0,1.6161719074148095e-08
0,0,3.9479763813687896e-07
0,0,0.2827243506908417
0,0,1.2628187384677858e-09
1,0,0.49846839904785156
0,0,1.0379442860752874e-09
0,0,5.602628405654286e-08
0,0,2.689507949682479e-09
0,0,8.921781939803548e-15
0,0,1.0697402685888591e-10
0,0,1.1045129383584901e-13
0,0,1.0490445317978825e-12
0,0,3.3783965847078434e-08
0,0,2.2626079498877516e-06
0,0,0.000217129330849275
0,0,7.833082612205808e-25
0,0,4.3371882474385615e-11
0,0,0.00021154277783352882
0,0,6.3979213440515914e-21
0,0,2.008868874199543e-13
0,0,6.841203230578685e-07
0,0,1.0311858034128818e-09
0,0,4.846769297728315e-05
0,0,1.171668595478792e-10
0,0,0.0013416551519185305
0,0,0.0
0,0,2.1950126178477136e-12
0,0,0.00014934316277503967
0,0,2.5067375952758653e-10
0,0,1.0354497703701782e-07
0,0,6.040935113249546e-12
0,0,4.805239196749722e-21
1,0,0.4768984019756317
0,0,0.0008773920708335936
0,0,2.8007366381643806e-06
1,1,0.5045796632766724
0,0,1.171668595478792e-10
0,0,1.0085948360938346e-06
0,0,0.0
0,0,4.1445860863033423e-22
0,1,0.5047852993011475
0,1,0.5047852993011475
0,0,3.1748759766890024e-25
1,0,0.48680463433265686
0,0,1.7737592011092583e-15
1,1,0.5034402012825012
0,0,1.9523874925653217e-06
0,0,2.790822959704395e-23
0,0,4.543432848304048e-16
0,0,1.1766559282477829e-06
0,0,5.891581889017061e-09
0,0,0.40185675024986267
0,0,2.221831962856413e-08
0,0,1.5357944679449814e-13
0,1,0.5064331293106079
0,0,2.767921696537105e-23
0,0,3.5133703022438567e-06
0,0,1.528430522410349e-28
0,0,1.3761590852036989e-18
0,0,4.8564562094011166e-11
0,0,0.4583967626094818
0,0,6.358136351534158e-15
0,0,6.256051942524371e-23
0,0,5.47198360436596e-05
0,0,3.521182242064249e-15
0,0,2.102989006894096e-13
1,0,0.2890879213809967
0,0,0.21259333193302155
0,0,2.604616593434776e-18
0,0,7.691412974963896e-06
0,0,0.3554612398147583
0,0,8.520529938953214e-16
0,0,1.301600986983303e-16
0,0,1.34511557448036e-08
0,0,0.3628850281238556
0,0,6.75987621434615e-08
0,0,1.928449058969696e-14
0,0,5.831411742374115e-13
0,0,0.0002985183091368526
0,0,9.253047663006177e-30
1,0,0.4588984251022339
0,0,6.64439822606333e-11
0,0,2.7003674296643965e-10
0,1,0.5082820653915405
0,0,3.230761008351233e-16
0,0,7.2753157664973145e-12
0,0,3.7544521299771985e-27
1,0,0.42676109075546265
1,1,0.5047852993011475
0,0,2.060548099464097e-17
0,1,0.5047852993011475
0,0,9.340994639025699e-16
0,0,3.4632062842487876e-12
0,0,1.0415227791327197e-07
0,0,0.0013822725741192698
1,1,0.5063253045082092
0,0,2.704871064906911e-07
0,0,0.00045567326014861465
0,0,0.00401323102414608
0,0,0.00013114292232785374
0,0,8.703389225716953e-21
0,0,1.657240317198827e-11
0,0,4.075951801496558e-05
0,0,0.0005184311885386705
0,0,0.00016148928261827677
1,1,0.509459376335144
0,0,3.6072547126093566e-16
1,0,0.3554612398147583
0,0,1.6399446245429772e-09
0,0,0.30992722511291504
0,0,2.704745863081434e-20
0,0,0.0008952334756031632
0,0,0.00011686696961987764
0,0,0.05020060017704964
0,0,1.6394943713748944e-07
0,0,5.433755490003023e-08
0,0,4.1181673956364184e-13
0,0,7.187751506184184e-14
0,0,0.00880851037800312
0,0,6.474886617979791e-07
0,0,4.9558792365852946e-15
0,0,5.400526603693834e-08
0,0,0.0003013067180290818
0,0,8.160686775227077e-06
0,0,3.536841859386186e-06
0,0,0.014902547933161259
0,0,0.17741434276103973
0,0,5.781704658147646e-06
0,0,3.712361831276212e-07
0,0,7.440582594497869e-10
1,0,0.35337015986442566
0,0,0.006245065946131945
0,0,2.330035578541889e-13
0,0,0.4232312738895416
0,0,0.0006759836687706411
0,0,3.408279536350261e-23
0,0,9.450491604556799e-12
0,0,0.0008150280336849391
0,0,1.7818298658767162e-07
0,0,1.4590595149686512e-16
1,0,0.29148051142692566
0,0,5.6160915846703574e-05
1,1,0.5003244876861572
0,0,0.001083210576325655
0,0,9.992235988284803e-13
0,0,3.830675840113772e-21
0,0,0.10136611759662628
0,0,0.1454150527715683
0,0,0.0016172971809282899
0,0,3.93650978480764e-08
0,0,3.371162723975196e-11
0,0,0.3175315260887146
1,0,0.29109084606170654
0,0,7.529764606154041e-15
0,0,5.011714741314507e-23
0,0,3.5577349990489893e-06
0,0,0.47464272379875183
0,0,1.902806384679323e-11
0,0,2.4873417103776774e-08
0,0,1.8137696566435928e-19
0,0,5.368527126847766e-06
0,0,2.7930259326683152e-24
0,0,5.140245190214318e-14
0,0,5.741003917918153e-13
0,0,0.0011762464419007301
0,0,7.480639913938492e-14
0,0,1.8813322011368427e-09
0,0,0.45302605628967285
0,0,8.372356280483828e-11
0,0,0.011912916786968708
0,0,7.494878104807867e-07
0,0,0.0012420961866155267
0,0,8.26365642581095e-09
1,0,0.23788690567016602
0,0,7.475546773162737e-33
0,0,5.6141809950949195e-12
0,0,4.431512081285331e-19
0,0,1.1441108060366794e-24
0,0,1.104319035346145e-21
0,0,4.19661860817655e-10
0,0,0.11635319143533707
0,0,3.6235938750905916e-05
0,0,5.5625331272547707e-14
0,0,3.224924148526043e-05
0,0,7.125218470793726e-11
0,0,4.692508187575939e-11
1,1,0.5047852993011475
0,0,5.910520011311512e-22
1,1,0.5071215629577637
0,0,0.003818368073552847
0,0,3.5164609926141566e-06
0,0,0.0
0,0,0.0015468562487512827
1,0,0.4048786163330078
0,0,1.0198969903285615e-05
0,0,5.0201537906888454e-15
1,0,0.4874480664730072
0,0,3.1575545728825855e-18
0,0,0.0012625170638784766
0,0,1.168438696491636e-11
0,0,3.565280243515752e-33
0,0,1.1404648113475663e-14
0,0,9.874798747972257e-22
0,0,5.597685162617161e-11
0,0,9.96854824012617e-22
0,0,2.8022289350060348e-14
0,0,1.0565972198954929e-23
0,0,1.400111262856113e-15
0,0,7.216798908164028e-35
0,0,7.887058349898956e-16
0,0,3.852619759155022e-18
0,0,9.973887167558093e-12
0,0,3.9369336946037947e-07
0,0,1.8228514638743292e-17
0,0,0.45441240072250366
0,0,0.0002756107714958489
0,0,3.9532285001087075e-08
0,0,0.015320109203457832
0,0,0.004934134893119335
0,0,0.0001795353600755334
0,0,4.3328370225026447e-07
0,0,0.0030829182360321283
0,0,1.9502195414133894e-08
0,0,0.0907440111041069
0,0,1.4129023073926003e-15
0,0,1.7515661809852645e-08
0,0,2.8557345377322463e-09
0,0,0.0
0,0,9.938037692336366e-05
0,0,4.820555477635935e-05
0,0,5.696684183931211e-06
0,0,4.727528776046646e-29
0,0,3.756886357564326e-09
0,0,1.713809893999496e-08
0,0,2.5029221946715913e-20
0,0,2.5221253037444047e-12
0,0,2.5850117185699517e-11
0,0,1.9802910667613555e-13
0,0,6.562822507660826e-10
1,1,0.5031508207321167
0,0,1.937280558195198e-08
0,0,8.941484162293304e-36
0,0,2.2558653611781665e-08
0,0,1.6147088874318705e-11
0,0,0.21760092675685883
0,0,3.292872419180526e-09
0,0,9.730544951881223e-20
0,0,2.262972031985555e-07
0,0,1.0914915947068948e-05
0,0,2.548121089129829e-11
0,0,0.09538329392671585
0,0,9.27702706321476e-11
0,0,8.63811346450428e-17
0,0,8.614004514129192e-07
0,0,2.7533142432645263e-09
